,TEAM,TEAM_ID,START_DATE,END_DATE,AVERAGE_CLUSTERING,S_METRIC,GLOBAL_EFFICIENCY,LOCAL_EFFICIENCY,CLIQUE_NUMBER,NODE_CONNECTIVITY,STOER_WAGNER,AVERAGE_CORE_NUMBER,DEGREE_ASSORTATIVITY_COEFFICIENT,RANDOMIZED_PARTITIONING,ONE_EXCHANGE,ESTRADA_INDEX,PROMINENT_GROUP_CENTRALITY,AVERAGE_NODE_CONNECTIVITY,AVERAGE_DEGREE_CONNECTIVITY
15,MEM,1610612763,2021-10-20,2021-11-20,0.8498834498834499,9463.0,0.8125000000000001,0.8832750582750584,11,1,,8.5,0.1861623676614047,2790.12,3423.0,66330.16562858736,,7.25,10.05871609808573
16,MEM,1610612763,2021-10-23,2021-11-22,0.8376342407592406,10016.0,0.8236111111111112,0.8797546203796205,11,1,,8.5,0.1930466877929994,2645.4133333333334,3314.0,76463.78670136273,,7.658333333333333,10.610041954627704
17,MEM,1610612763,2021-10-24,2021-11-24,0.8376342407592406,10016.0,0.8236111111111112,0.8797546203796205,11,1,,8.5,0.19117963839695326,2756.5066666666667,3294.0,76463.78670136273,,7.658333333333333,10.618766240328737
18,MEM,1610612763,2021-10-27,2021-11-26,0.8294570013320013,9631.0,0.8194444444444445,0.8756660006660006,11,1,,8.4375,0.20681952768365755,2709.2266666666665,3278.0,66019.57601222157,,7.491666666666666,10.393929080993717
19,MEM,1610612763,2021-10-28,2021-11-28,0.8294570013320013,9631.0,0.8194444444444445,0.8756660006660006,11,1,,8.4375,0.21921360373423981,2743.213333333333,3280.0,66019.57601222157,,7.491666666666666,10.35186874736282
20,MEM,1610612763,2021-10-30,2021-11-30,0.8294570013320013,9631.0,0.8194444444444445,0.8756660006660006,11,1,,8.4375,0.24526595862003167,2751.3733333333334,3305.0,66019.57601222157,,7.491666666666666,10.369662129471036
21,MEM,1610612763,2021-11-01,2021-12-02,0.8416625041625043,11388.0,0.8472222222222221,0.8847735597735596,11,1,,8.8125,0.19049218375180915,2778.6666666666665,3311.0,115630.73581264603,,8.333333333333334,11.554325378406611
22,MEM,1610612763,2021-11-03,2021-12-04,0.8515671828171829,11822.0,0.8527777777777779,0.8900693056943056,11,1,,8.8125,0.15216663166111352,2862.8133333333335,3401.0,133530.0051617137,,8.483333333333333,12.133126139102389
23,MEM,1610612763,2021-11-05,2021-12-06,0.858417624042624,13652.0,0.8736111111111112,0.8934945263070262,12,1,,9.75,0.08208321770703193,2919.653333333333,3311.0,222393.4290157502,,9.333333333333334,12.560384924618177
24,MEM,1610612763,2021-11-08,2021-12-08,0.9039418914418915,13446.0,0.8736111111111112,0.9509407259407258,12,2,,9.75,0.10148228712070685,2870.173333333333,3371.0,211842.4526337701,,9.316666666666666,11.834365923650983
25,MEM,1610612763,2021-11-10,2021-12-09,0.899669080919081,13748.0,0.8777777777777779,0.9486898518148518,11,2,,9.125,0.04918657294439208,2826.44,3329.0,225578.26976408839,,9.483333333333333,11.963775904576279
26,MEM,1610612763,2021-11-12,2021-12-11,0.9178339022089023,16033.0,0.9027777777777778,0.9583446067821069,12,2,,10.1875,-0.03619872941605635,2843.653333333333,3346.0,386713.07431132504,,10.491666666666667,12.925491759511088
27,MEM,1610612763,2021-11-13,2021-12-13,0.8666853979353981,16260.0,0.898611111111111,0.8964108807858808,12,1,,10.1875,-0.07807529451392356,2894.6,3346.0,421009.95338023634,,10.541666666666666,12.881758050474545
28,MEM,1610612763,2021-11-15,2021-12-15,0.9110368797868799,17271.0,0.9208333333333333,0.9554192335442335,12,5,,10.4375,-0.033003839158138565,2881.5466666666666,3394.0,474547.4366316803,,11.125,13.39719237458553
29,MEM,1610612763,2021-11-18,2021-12-17,0.9110368797868799,17271.0,0.9208333333333333,0.9554192335442335,12,5,,10.4375,-0.05207901970385378,2803.133333333333,3320.0,474547.4366316803,,11.125,13.411106070074924
30,MEM,1610612763,2021-11-20,2021-12-19,0.9083187645687647,16880.0,0.9166666666666666,0.954060175935176,12,5,,10.375,-0.0642459357392323,2848.52,3420.0,434627.61560213723,,10.941666666666666,13.42843820014389
31,MEM,1610612763,2021-11-22,2021-12-20,0.9023476523476526,16401.0,0.9125,0.9510746198246198,12,5,,10.3125,-0.08082478955082135,2821.4666666666667,3481.0,384895.4953520307,,10.758333333333333,13.313594328365449
32,MEM,1610612763,2021-11-24,2021-12-23,0.9073544511044512,17218.0,0.9208333333333333,0.9536772255522254,12,5,,10.4375,-0.08030656192986332,2747.72,3441.0,465227.82141368143,,11.175,13.4871604730769
33,MEM,1610612763,2021-11-26,2021-12-26,0.9027805527805529,16454.0,0.9125,0.9513902763902764,12,5,,10.3125,-0.11822089552866638,2765.96,3424.0,390726.51042266516,,10.758333333333333,13.51552033991157
34,MEM,1610612763,2021-11-28,2021-12-27,0.889909110497346,17096.0,0.875,0.9449545552486728,12,3,,9.882352941176471,-0.059260062156343954,2811.52,3431.0,407793.748870858,,9.867647058823529,13.71567959368151
35,MEM,1610612763,2021-11-30,2021-12-29,0.9031713384654562,15274.0,0.8529411764705882,0.9514222705399175,12,2,,9.529411764705882,-0.014203446575727575,2859.0933333333332,3394.0,292898.8507210765,,9.022058823529411,13.408591259684679
36,MEM,1610612763,2021-12-02,2021-12-31,0.9099023525494115,15705.0,0.8566176470588235,0.9547877775818951,12,2,,9.588235294117647,0.004033917668752282,2802.3333333333335,3361.0,328190.27342717844,,9.183823529411764,13.481211894344485
37,MEM,1610612763,2021-12-04,2022-01-03,0.8867110014168839,14352.0,0.8455882352941176,0.9431921020156314,11,2,,8.764705882352942,0.05026778826853774,2791.88,3317.0,226185.00377813794,,8.764705882352942,13.002684021024674
38,MEM,1610612763,2021-12-06,2022-01-04,0.8953399541634837,15806.0,0.8602941176470589,0.9474832357185297,10,2,,9.764705882352942,0.06328048690461566,2792.1066666666666,3341.0,320665.0126866003,,9.419117647058824,13.432462372851687
39,MEM,1610612763,2021-12-08,2022-01-06,0.8923429511664807,18189.0,0.8860294117647058,0.9460637401813874,11,3,,10.117647058823529,0.0017427799660705231,2798.0,3332.0,509731.7178990866,,10.375,13.80014446709315
40,MEM,1610612763,2021-12-09,2022-01-08,0.9089869281045754,20109.0,0.9007352941176471,0.9544117647058822,12,3,,11.058823529411764,0.006693018291340411,2818.1866666666665,3414.0,780119.3543723683,,11.066176470588236,14.255908960450322
41,MEM,1610612763,2021-12-11,2022-01-09,0.9239711269123034,21203.0,0.9080882352941176,0.9619855634561517,13,3,,11.117647058823529,-0.0013601680427454538,2884.826666666667,3436.0,989980.9816656769,,11.352941176470589,14.476499146898439
42,MEM,1610612763,2021-12-13,2022-01-11,0.928226675285499,21707.0,0.9117647058823529,0.9641133376427494,13,3,,11.176470588235293,0.01751064961584264,2862.306666666667,3483.0,1096425.7122604556,,11.566176470588236,14.49295516053107
43,MEM,1610612763,2021-12-15,2022-01-13,0.920400188047247,19241.0,0.8897058823529411,0.9601183946772182,12,3,,10.941176470588236,-0.048363425069315645,2876.6,3477.0,703978.9740978634,,10.676470588235293,14.138082588045032
