,TEAM,TEAM_ID,START_DATE,END_DATE,AVERAGE_CLUSTERING,S_METRIC,GLOBAL_EFFICIENCY,LOCAL_EFFICIENCY,CLIQUE_NUMBER,NODE_CONNECTIVITY,STOER_WAGNER,AVERAGE_CORE_NUMBER,DEGREE_ASSORTATIVITY_COEFFICIENT,RANDOMIZED_PARTITIONING,ONE_EXCHANGE,ESTRADA_INDEX,PROMINENT_GROUP_CENTRALITY,AVERAGE_NODE_CONNECTIVITY,AVERAGE_DEGREE_CONNECTIVITY
15,CHA,1610612766,2021-10-20,2021-11-17,0.8446969696969697,3500.0,0.8484848484848485,0.8731060606060606,9,1,,6.833333333333333,-0.047616999988506,2704.3733333333334,3184.0,6041.13698265865,,6.121212121212121,9.500577441321306
16,CHA,1610612766,2021-10-22,2021-11-19,0.8446969696969697,3500.0,0.8484848484848485,0.8731060606060606,9,1,,6.833333333333333,-0.060417358912082025,2719.6266666666666,3185.0,6041.13698265865,,6.121212121212121,9.513778498206793
17,CHA,1610612766,2021-10-24,2021-11-20,0.8446969696969697,3500.0,0.8484848484848485,0.8731060606060606,9,1,,6.833333333333333,-0.07219685755673667,2668.4666666666667,3151.0,6041.13698265865,,6.121212121212121,9.524123836888862
18,CHA,1610612766,2021-10-25,2021-11-22,0.8297558922558923,3304.0,0.8409090909090909,0.8656355218855217,8,1,,6.083333333333333,-0.08875321567523717,2752.306666666667,3213.0,5141.554397021544,,5.893939393939394,9.513246645218791
19,CHA,1610612766,2021-10-27,2021-11-24,0.8297558922558923,3304.0,0.8409090909090909,0.8656355218855217,8,1,,6.083333333333333,-0.09663742146176592,2748.04,3201.0,5141.554397021544,,5.893939393939394,9.525379309526599
20,CHA,1610612766,2021-10-29,2021-11-26,0.8297558922558923,3304.0,0.8409090909090909,0.8656355218855217,8,1,,6.083333333333333,-0.10470878959970975,2693.0533333333333,3220.0,5141.554397021544,,5.893939393939394,9.5433429337681
21,CHA,1610612766,2021-10-31,2021-11-27,0.8291967291967292,3862.0,0.8787878787878788,0.9143458393458395,8,4,,6.5,0.08813025963472253,2853.786666666667,3349.0,6619.035207023658,,7.151515151515151,9.072232107531388
22,CHA,1610612766,2021-11-01,2021-11-29,0.8291967291967292,3862.0,0.8787878787878788,0.9143458393458395,8,4,,6.5,0.07794445386788504,2910.4533333333334,3460.0,6619.035207023658,,7.151515151515151,9.08627185035468
23,CHA,1610612766,2021-11-03,2021-12-01,0.8291967291967292,3862.0,0.8787878787878788,0.9143458393458395,8,4,,6.5,0.07183695467575966,2948.9333333333334,3499.0,6619.035207023658,,7.151515151515151,9.094994551872945
24,CHA,1610612766,2021-11-05,2021-12-05,0.8291967291967292,3862.0,0.8787878787878788,0.9143458393458395,8,4,,6.5,0.06331409782888303,2889.266666666667,3579.0,6619.035207023658,,7.151515151515151,9.101952147021004
25,CHA,1610612766,2021-11-07,2021-12-06,0.7898101898101898,4545.0,0.8525641025641025,0.8921985421985421,8,4,,6.384615384615385,-0.04609512836239821,2971.8,3488.0,8807.389271804232,,6.9743589743589745,9.761245436059696
26,CHA,1610612766,2021-11-08,2021-12-08,0.8166278166278166,5115.0,0.8717948717948718,0.9080290080290081,8,4,,6.615384615384615,-0.017454061442360724,3028.56,3571.0,11888.608242380058,,7.589743589743589,9.962175012828107
27,CHA,1610612766,2021-11-10,2021-12-10,0.8166278166278166,5115.0,0.8717948717948718,0.9080290080290081,8,4,,6.615384615384615,-0.04850041482609339,2987.08,3539.0,11888.608242380058,,7.589743589743589,10.01049119484355
28,CHA,1610612766,2021-11-12,2021-12-13,0.7763863121005977,5872.0,0.8333333333333336,0.8445423623995053,8,1,,6.5,-0.12465844276212792,2978.4533333333334,3540.0,16588.1132314232,,7.065934065934066,10.432109342878535
29,CHA,1610612766,2021-11-14,2021-12-15,0.7937695637695638,6930.0,0.8142857142857144,0.8570634920634921,8,1,,7.0,-0.14896669080399005,2901.6266666666666,3521.0,25469.928663789866,,6.838095238095238,11.183664913238587
30,CHA,1610612766,2021-11-17,2021-12-17,0.8006130906130905,7893.0,0.834920634920635,0.8614176564176563,9,1,,7.2,-0.10563827487502088,2938.9333333333334,3557.0,36846.697598488616,,7.40952380952381,11.583632283459131
31,CHA,1610612766,2021-11-19,2021-12-19,0.8006130906130905,7893.0,0.834920634920635,0.8614176564176563,9,1,,7.2,-0.10003790296240415,2875.8533333333335,3528.0,36846.697598488616,,7.40952380952381,11.578664813826784
32,CHA,1610612766,2021-11-20,2021-12-20,0.8129733229733229,8246.0,0.8396825396825397,0.8675977725977726,9,1,,7.2,-0.11484578434390282,2940.733333333333,3448.0,43125.214892508775,,7.514285714285714,11.696770210475096
33,CHA,1610612766,2021-11-22,2021-12-23,0.8283020683020683,8939.0,0.8523809523809524,0.876055796055796,10,1,,7.933333333333334,-0.10828794759642359,2873.24,3453.0,57221.460360617,,7.847619047619047,12.128031580944517
34,CHA,1610612766,2021-11-24,2021-12-27,0.8283020683020683,8939.0,0.8523809523809524,0.876055796055796,10,1,,7.933333333333334,-0.1151427512390322,2784.2,3427.0,57221.460360617,,7.847619047619047,12.141717861697234
35,CHA,1610612766,2021-11-26,2021-12-29,0.8445117845117844,9874.0,0.8666666666666667,0.8841606541606544,10,1,,8.133333333333333,-0.07188607537301299,2882.693333333333,3467.0,80837.38294014675,,8.4,12.268329444511876
36,CHA,1610612766,2021-11-27,2022-01-02,0.8358537758537757,9519.0,0.861904761904762,0.8798316498316497,10,1,,8.133333333333333,-0.058223831207869496,2805.5733333333333,3413.0,70563.81196845815,,8.257142857142858,12.15004092381114
37,CHA,1610612766,2021-11-29,2022-01-03,0.8452266252266252,9886.0,0.8666666666666667,0.8845180745180746,10,1,,8.133333333333333,-0.05286062491603249,2782.693333333333,3277.0,81148.76109759815,,8.4,12.247782126069188
38,CHA,1610612766,2021-12-01,2022-01-05,0.8452266252266252,9886.0,0.8666666666666667,0.8845180745180746,10,1,,8.133333333333333,-0.04332966766845003,2778.266666666667,3300.0,81148.76109759815,,8.4,12.23109797879617
39,CHA,1610612766,2021-12-05,2022-01-08,0.8452266252266252,9886.0,0.8666666666666667,0.8845180745180746,10,1,,8.133333333333333,-0.04421850408977321,2729.9866666666667,3333.0,81148.76109759815,,8.4,12.23281162514626
40,CHA,1610612766,2021-12-06,2022-01-10,0.8452266252266252,9886.0,0.8666666666666667,0.8845180745180746,10,1,,8.133333333333333,-0.04027691895920203,2821.3333333333335,3398.0,81148.76109759815,,8.4,12.229566822920503
41,CHA,1610612766,2021-12-08,2022-01-12,0.8452266252266252,9886.0,0.8666666666666667,0.8845180745180746,10,1,,8.133333333333333,-0.029406267826682205,2739.76,3340.0,81148.76109759815,,8.4,12.216459028657088
42,CHA,1610612766,2021-12-10,2022-01-14,0.8452266252266252,9886.0,0.8666666666666667,0.8845180745180746,10,1,,8.133333333333333,-0.022720956955737472,2685.7733333333335,3364.0,81148.76109759815,,8.4,12.208579285399036
43,CHA,1610612766,2021-12-13,2022-01-17,0.8960345210345209,8485.0,0.8956043956043956,0.9480172605172605,10,4,,8.357142857142858,0.03693021550530608,2718.0666666666666,3323.0,50332.565890139245,,8.703296703296703,11.532536975614008
44,CHA,1610612766,2021-12-15,2022-01-19,0.8915306915306915,6246.0,0.8461538461538461,0.9456127206127205,9,2,,7.785714285714286,0.17594795845164277,2729.5333333333333,3351.0,21018.663048567905,,7.1098901098901095,10.412080775305208
45,CHA,1610612766,2021-12-17,2022-01-21,0.8830613830613832,5781.0,0.8846153846153846,0.9415306915306914,9,4,,8.23076923076923,0.1404917360787453,2758.5466666666666,3311.0,18759.193993134297,,7.884615384615385,9.806244012335105
46,CHA,1610612766,2021-12-19,2022-01-23,0.8755244755244755,5975.0,0.8910256410256411,0.9377622377622378,9,4,,8.23076923076923,0.11140552964546738,2786.3866666666668,3351.0,20162.101212785874,,8.076923076923077,9.951322158023896
47,CHA,1610612766,2021-12-20,2022-01-25,0.8755244755244755,5975.0,0.8910256410256411,0.9377622377622378,9,4,,8.23076923076923,0.10867260246441092,2792.306666666667,3351.0,20162.101212785874,,8.076923076923077,9.955979524884388
48,CHA,1610612766,2021-12-23,2022-01-26,0.8540015540015541,5408.0,0.8782051282051282,0.927000777000777,9,4,,7.3076923076923075,0.13111507986737542,2679.173333333333,3353.0,14670.332201635305,,7.67948717948718,9.34748886880255
49,CHA,1610612766,2021-12-27,2022-01-28,0.8540015540015541,5408.0,0.8782051282051282,0.927000777000777,9,4,,7.3076923076923075,0.12317871835566825,2839.9066666666668,3465.0,14670.332201635305,,7.67948717948718,9.343175363030712
50,CHA,1610612766,2021-12-29,2022-01-30,0.8732323232323231,5241.0,0.8717948717948718,0.9355607355607355,9,3,,7.230769230769231,0.12550445922120637,2781.4533333333334,3365.0,13880.53015421626,,7.358974358974359,9.149658793934439
51,CHA,1610612766,2022-01-02,2022-02-02,0.8732434232434231,5010.0,0.8632478632478632,0.9359224109224109,9,3,,7.153846153846154,0.1334376199936393,2769.786666666667,3320.0,12214.548895688935,,7.076923076923077,9.066245831529667
52,CHA,1610612766,2022-01-03,2022-02-04,0.8644910644910644,4344.0,0.8418803418803418,0.9309246309246308,9,3,,6.923076923076923,0.06760333585409757,2808.866666666667,3355.0,8406.3479651811,,6.5,8.556627721626219
53,CHA,1610612766,2022-01-05,2022-02-05,0.8644910644910644,4344.0,0.8418803418803418,0.9309246309246308,9,3,,6.923076923076923,0.06374698987709183,2654.5866666666666,3351.0,8406.3479651811,,6.5,8.565254665953379
54,CHA,1610612766,2022-01-08,2022-02-07,0.8676601176601177,4567.0,0.8482905982905982,0.9327940577940578,9,3,,7.0,0.04698425413409667,2573.8533333333335,3240.0,9589.033054317646,,6.6923076923076925,8.899132348589825
55,CHA,1610612766,2022-01-10,2022-02-09,0.8676601176601177,4567.0,0.8482905982905982,0.9327940577940578,9,3,,7.0,0.03612469681614688,2635.6133333333332,3192.0,9589.033054317646,,6.6923076923076925,8.906014520737179
56,CHA,1610612766,2022-01-12,2022-02-11,0.8745532245532247,4811.0,0.8547008547008546,0.9365255115255114,9,3,,7.076923076923077,-0.014277034794131681,2648.5866666666666,3166.0,11116.98140626441,,6.897435897435898,9.145145005330473
57,CHA,1610612766,2022-01-14,2022-02-12,0.859630845345131,6885.0,0.8681318681318682,0.9298154226725656,9,5,,7.357142857142857,-0.14630731039485717,2688.6666666666665,3244.0,24397.79311953522,,7.758241758241758,10.869841702596213
58,CHA,1610612766,2022-01-17,2022-02-15,0.8614405435834006,7634.0,0.8846153846153846,0.9307202717917002,9,5,,7.785714285714286,-0.14614602600226034,2667.3733333333334,3221.0,33523.42108755572,,8.395604395604396,11.122128163022264
59,CHA,1610612766,2022-01-19,2022-02-17,0.8720640470640474,7963.0,0.8901098901098901,0.9360320235320236,9,5,,7.785714285714286,-0.1758671936711623,2658.72,3289.0,38787.48709502096,,8.527472527472527,11.412533390883793
60,CHA,1610612766,2022-01-21,2022-02-25,0.8585557299843014,7175.0,0.8736263736263736,0.9292778649921507,9,5,,7.5,-0.13537134060877218,2659.5866666666666,3225.0,28133.796159800288,,7.978021978021978,11.111964434012434
61,CHA,1610612766,2022-01-23,2022-02-27,0.9000777000777,6974.0,0.9166666666666666,0.9500388500388502,10,5,,8.461538461538462,-0.12368044539730283,2710.6666666666665,3268.0,31045.80764971146,,8.73076923076923,10.925479306563089
62,CHA,1610612766,2022-01-25,2022-02-28,0.9000777000777,6974.0,0.9166666666666666,0.9500388500388502,10,5,,8.461538461538462,-0.12118180334326661,2771.7733333333335,3381.0,31045.80764971146,,8.73076923076923,10.923069908732685
63,CHA,1610612766,2022-01-26,2022-03-02,0.9053335553335552,7742.0,0.9358974358974359,0.9526667776667778,10,7,,8.692307692307692,-0.15546372584298063,2861.84,3393.0,42483.123223003655,,9.474358974358974,11.32296825178016
64,CHA,1610612766,2022-01-28,2022-03-05,0.8615261722404579,8250.0,0.8956043956043956,0.930763086120229,9,7,,7.714285714285714,-0.18202252518446851,2649.6,3351.0,43054.627902266715,,8.813186813186814,11.858079449791628
65,CHA,1610612766,2022-01-30,2022-03-08,0.8615261722404579,8250.0,0.8956043956043956,0.930763086120229,9,7,,7.714285714285714,-0.1877725055948325,2788.0266666666666,3434.0,43054.627902266715,,8.813186813186814,11.868222523683714
