,TEAM,TEAM_ID,START_DATE,END_DATE,AVERAGE_CLUSTERING,S_METRIC,GLOBAL_EFFICIENCY,LOCAL_EFFICIENCY,CLIQUE_NUMBER,NODE_CONNECTIVITY,STOER_WAGNER,AVERAGE_CORE_NUMBER,DEGREE_ASSORTATIVITY_COEFFICIENT,RANDOMIZED_PARTITIONING,ONE_EXCHANGE,ESTRADA_INDEX,PROMINENT_GROUP_CENTRALITY,AVERAGE_NODE_CONNECTIVITY,AVERAGE_DEGREE_CONNECTIVITY
15,MIL,1610612749,2021-10-19,2021-11-19,0.9515151515151515,4720.0,0.9727272727272728,0.9757575757575758,9,8,,8.0,-0.1601124386142207,2274.2533333333336,2668.0,13645.137843199527,,9.018181818181818,9.873517293045325
16,MIL,1610612749,2021-10-21,2021-11-20,0.961111111111111,3214.0,0.9777777777777777,0.9805555555555555,9,7,,7.9,-0.1247534028845067,2204.2533333333336,2600.0,5668.75088373103,,8.266666666666667,8.871327856759294
17,MIL,1610612749,2021-10-23,2021-11-22,0.95,3027.0,0.9666666666666667,0.975,9,6,,7.8,-0.060025100645942,2218.0933333333332,2689.0,4839.074718660445,,7.933333333333334,8.748549744809454
18,MIL,1610612749,2021-10-25,2021-11-24,0.95,3027.0,0.9666666666666667,0.975,9,6,,7.8,-0.0488439752024702,2177.7466666666664,2664.0,4839.074718660445,,7.933333333333334,8.740589719417317
19,MIL,1610612749,2021-10-27,2021-11-26,0.95,2580.0,0.9333333333333333,0.975,9,3,,7.5,0.014173275676358524,2289.76,2719.0,3388.004439237727,,7.066666666666666,8.456650621707409
20,MIL,1610612749,2021-10-30,2021-11-28,0.95,2580.0,0.9333333333333333,0.975,9,3,,7.5,0.014807706246978934,2253.0533333333333,2762.0,3388.004439237727,,7.066666666666666,8.452255878369007
21,MIL,1610612749,2021-10-31,2021-12-01,0.9444444444444444,2710.0,0.9444444444444444,0.9722222222222221,9,4,,7.6,0.009508122812744133,2247.5333333333333,2838.0,3729.8369501057655,,7.333333333333333,8.52650432571381
22,MIL,1610612749,2021-11-02,2021-12-02,0.9444444444444444,2710.0,0.9444444444444444,0.9722222222222221,9,4,,7.6,0.016841463850312384,2371.6133333333332,2890.0,3729.8369501057655,,7.333333333333333,8.51573862191711
23,MIL,1610612749,2021-11-05,2021-12-04,0.961111111111111,3214.0,0.9777777777777777,0.9805555555555555,9,7,,7.9,-0.1400250938737948,2369.2266666666665,2910.0,5668.75088373101,,8.266666666666667,8.916092309147118
24,MIL,1610612749,2021-11-07,2021-12-06,0.9171717171717172,3837.0,0.9363636363636364,0.9585858585858585,9,5,,7.636363636363637,-0.0088749901669568,2296.16,2855.0,7566.342604974632,,7.8545454545454545,9.309304842927023
25,MIL,1610612749,2021-11-09,2021-12-08,0.9108946608946608,4208.0,0.9545454545454546,0.9554473304473305,9,7,,7.818181818181818,-0.06916612451104275,2360.9333333333334,2864.0,9610.297443500129,,8.581818181818182,9.524838470151895
26,MIL,1610612749,2021-11-10,2021-12-10,0.9264069264069265,4438.0,0.9636363636363636,0.9632034632034631,9,8,,8.0,-0.09325766924012546,2387.9866666666667,2850.0,11221.367568759155,,8.836363636363636,9.654145600716822
27,MIL,1610612749,2021-11-12,2021-12-12,0.9264069264069265,4438.0,0.9636363636363636,0.9632034632034631,9,8,,8.0,-0.09446511758259012,2319.92,2862.0,11221.367568759155,,8.836363636363636,9.657945818656147
28,MIL,1610612749,2021-11-14,2021-12-13,0.9264069264069265,4438.0,0.9636363636363636,0.9632034632034631,9,8,,8.0,-0.09207480304123913,2333.4533333333334,2923.0,11221.367568759155,,8.836363636363636,9.652168738336565
29,MIL,1610612749,2021-11-17,2021-12-15,0.9264069264069265,4438.0,0.9636363636363636,0.9632034632034631,9,8,,8.0,-0.09429961829959238,2334.3866666666668,2864.0,11221.367568759155,,8.836363636363636,9.652535679845618
30,MIL,1610612749,2021-11-19,2021-12-17,0.9264069264069265,4438.0,0.9636363636363636,0.9632034632034631,9,8,,8.0,-0.10581829050716988,2221.4533333333334,2869.0,11221.367568759155,,8.836363636363636,9.674973658296345
31,MIL,1610612749,2021-11-20,2021-12-18,0.9264069264069265,4438.0,0.9636363636363636,0.9632034632034631,9,8,,8.0,-0.11050961351842555,2213.8933333333334,2877.0,11221.367568759155,,8.836363636363636,9.683196402540794
32,MIL,1610612749,2021-11-22,2021-12-22,0.9065656565656565,4190.0,0.9545454545454546,0.9532828282828283,8,8,,8.0,-0.10316295420080737,2297.0133333333333,2753.0,9422.905441790956,,8.6,9.472654009065556
33,MIL,1610612749,2021-11-24,2021-12-23,0.9525252525252526,4705.0,0.9727272727272728,0.9762626262626263,9,8,,8.0,-0.0662962544563471,2210.4133333333334,2692.0,13466.89469044302,,9.018181818181818,9.628258137752601
34,MIL,1610612749,2021-11-26,2021-12-25,0.9525252525252526,4705.0,0.9727272727272728,0.9762626262626263,9,8,,8.0,-0.07666072881309811,2023.0,2592.0,13466.89469044302,,9.018181818181818,9.645295581359692
