,TEAM,TEAM_ID,START_DATE,END_DATE,AVERAGE_CLUSTERING,S_METRIC,GLOBAL_EFFICIENCY,LOCAL_EFFICIENCY,CLIQUE_NUMBER,NODE_CONNECTIVITY,STOER_WAGNER,AVERAGE_CORE_NUMBER,DEGREE_ASSORTATIVITY_COEFFICIENT,RANDOMIZED_PARTITIONING,ONE_EXCHANGE,ESTRADA_INDEX,PROMINENT_GROUP_CENTRALITY,AVERAGE_NODE_CONNECTIVITY,AVERAGE_DEGREE_CONNECTIVITY
15,MIN,1610612750,2021-10-20,2021-11-20,0.8424825174825175,8499.0,0.8166666666666667,0.9197940947940948,10,2,,7.625,0.07860180166137072,2763.5466666666666,3320.0,41263.28671753076,,7.2,10.877403443191604
16,MIN,1610612750,2021-10-23,2021-11-22,0.828982128982129,8889.0,0.8666666666666667,0.9144910644910645,10,6,,8.2,0.09901609846943497,2761.9466666666667,3348.0,46841.78041677275,,8.685714285714285,10.862218754379642
17,MIN,1610612750,2021-10-25,2021-11-24,0.8218673918673918,8535.0,0.861904761904762,0.910933695933696,9,6,,7.533333333333333,0.10671572381001967,2781.173333333333,3366.0,40392.019361367114,,8.523809523809524,10.731124774108567
18,MIN,1610612750,2021-10-27,2021-11-26,0.8183061383061381,8202.0,0.8571428571428571,0.9091530691530691,9,6,,7.466666666666667,0.10683875250421469,2783.8,3435.0,35081.88456477121,,8.333333333333334,10.473565342956363
19,MIN,1610612750,2021-10-30,2021-11-27,0.8252306952306951,9673.0,0.8809523809523809,0.9126153476153475,9,7,,7.8,0.1540034561418133,2787.4533333333334,3419.0,59387.031149052775,,9.295238095238096,10.87553981676311
20,MIN,1610612750,2021-11-01,2021-11-29,0.8276656676656676,10674.0,0.8952380952380953,0.9138328338328336,9,7,,8.733333333333333,0.07670806502516013,2921.5066666666667,3472.0,83901.55187987704,,9.885714285714286,11.4883547792852
21,MIN,1610612750,2021-11-03,2021-12-01,0.8447082547082547,11167.0,0.9,0.9223541273541274,9,6,,8.666666666666666,0.07554443319656935,2887.4,3448.0,101870.07217899451,,9.971428571428572,11.674178323820508
22,MIN,1610612750,2021-11-05,2021-12-03,0.8518411218411219,11183.0,0.9,0.9259205609205609,9,6,,8.666666666666666,0.10050884142022995,2794.92,3430.0,102423.71818088634,,9.904761904761905,11.522860127626716
23,MIN,1610612750,2021-11-08,2021-12-06,0.8489014689014688,12131.0,0.9142857142857143,0.9244507344507346,9,8,,8.866666666666667,0.04200411313541298,2936.5733333333333,3447.0,133753.18455305582,,10.561904761904762,11.884685963615963
24,MIN,1610612750,2021-11-10,2021-12-08,0.8489014689014688,12131.0,0.9142857142857143,0.9244507344507346,9,8,,8.866666666666667,0.03882111992721035,2885.2933333333335,3447.0,133753.18455305582,,10.561904761904762,11.893683811274363
25,MIN,1610612750,2021-11-12,2021-12-10,0.8603485403485405,12529.0,0.919047619047619,0.9301742701742701,9,8,,8.933333333333334,0.048887302422900805,2862.88,3438.0,150976.8963524932,,10.695238095238095,12.042594692249777
26,MIN,1610612750,2021-11-13,2021-12-12,0.884780404780405,14131.0,0.9380952380952381,0.9423902023902023,9,10,,10.0,-0.008426998189587713,2864.826666666667,3386.0,239698.03527044127,,11.438095238095238,12.673944399399431
27,MIN,1610612750,2021-11-15,2021-12-15,0.8832659932659934,13388.0,0.9285714285714286,0.9416329966329967,9,8,,9.8,0.00142091207574926,2831.2266666666665,3392.0,196205.57188315655,,10.980952380952381,12.511058973168096
28,MIN,1610612750,2021-11-17,2021-12-17,0.8794930994930995,12998.0,0.9238095238095239,0.9397465497465498,9,8,,9.733333333333333,0.0009179320550274949,2874.1466666666665,3494.0,175235.0514339746,,10.742857142857142,12.416239982634051
