,TEAM_NAME,TEAM_ID,GAME_DATE,"(1628221, 1630169)","(1628221, 203933)","(1628221, 1630537)","(1628221, 1630613)","(1628221, 202362)","(1628221, 1627763)","(1628221, 204456)","(1628221, 1629052)","(1628221, 1630207)","(1628221, 1630543)","(1628221, 1627741)","(1628221, 1630188)","(1628221, 1630678)","(1628221, 1626167)","(1628221, 1629048)","(1628221, 201937)","(1630169, 203933)","(1630169, 1630537)","(1630169, 1630613)","(1630169, 202362)","(1630169, 1627763)","(1630169, 204456)","(1630169, 1629052)","(1630169, 1630207)","(1630169, 1630543)","(1630169, 1627741)","(1630169, 1630188)","(1630169, 1630678)","(1630169, 1626167)","(1630169, 1629048)","(1630169, 201937)","(203933, 1630537)","(203933, 1630613)","(203933, 202362)","(203933, 1627763)","(203933, 204456)","(203933, 1629052)","(203933, 1630207)","(203933, 1630543)","(203933, 1627741)","(203933, 1630188)","(203933, 1630678)","(203933, 1626167)","(203933, 1629048)","(203933, 201937)","(1630537, 1630613)","(1630537, 202362)","(1630537, 1627763)","(1630537, 204456)","(1630537, 1629052)","(1630537, 1630207)","(1630537, 1630543)","(1630537, 1627741)","(1630537, 1630188)","(1630537, 1630678)","(1630537, 1626167)","(1630537, 1629048)","(1630537, 201937)","(1630613, 202362)","(1630613, 1627763)","(1630613, 204456)","(1630613, 1629052)","(1630613, 1630207)","(1630613, 1630543)","(1630613, 1627741)","(1630613, 1630188)","(1630613, 1630678)","(1630613, 1626167)","(1630613, 1629048)","(1630613, 201937)","(202362, 1627763)","(202362, 204456)","(202362, 1629052)","(202362, 1630207)","(202362, 1630543)","(202362, 1627741)","(202362, 1630188)","(202362, 1630678)","(202362, 1626167)","(202362, 1629048)","(202362, 201937)","(1627763, 204456)","(1627763, 1629052)","(1627763, 1630207)","(1627763, 1630543)","(1627763, 1627741)","(1627763, 1630188)","(1627763, 1630678)","(1627763, 1626167)","(1627763, 1629048)","(1627763, 201937)","(204456, 1629052)","(204456, 1630207)","(204456, 1630543)","(204456, 1627741)","(204456, 1630188)","(204456, 1630678)","(204456, 1626167)","(204456, 1629048)","(204456, 201937)","(1629052, 1630207)","(1629052, 1630543)","(1629052, 1627741)","(1629052, 1630188)","(1629052, 1630678)","(1629052, 1626167)","(1629052, 1629048)","(1629052, 201937)","(1630207, 1630543)","(1630207, 1627741)","(1630207, 1630188)","(1630207, 1630678)","(1630207, 1626167)","(1630207, 1629048)","(1630207, 201937)","(1630543, 1627741)","(1630543, 1630188)","(1630543, 1630678)","(1630543, 1626167)","(1630543, 1629048)","(1630543, 201937)","(1627741, 1630188)","(1627741, 1630678)","(1627741, 1626167)","(1627741, 1629048)","(1627741, 201937)","(1630188, 1630678)","(1630188, 1626167)","(1630188, 1629048)","(1630188, 201937)","(1630678, 1626167)","(1630678, 1629048)","(1630678, 201937)","(1626167, 1629048)","(1626167, 201937)","(1629048, 201937)"
0,IND,1610612754,2021-10-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,IND,1610612754,2021-10-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,17,5,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,61,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,IND,1610612754,2021-10-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,24,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,4,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,IND,1610612754,2021-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,10,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,11,11,0,5,0,0,0,0,0,7,7,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,IND,1610612754,2021-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,4,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,13,0,0,8,0,0,0,0,0,5,4,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,IND,1610612754,2021-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,IND,1610612754,2021-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,IND,1610612754,2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,23,5,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,IND,1610612754,2021-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,33,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,IND,1610612754,2021-11-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
