,TEAM,TEAM_ID,START_DATE,END_DATE,AVERAGE_CLUSTERING,S_METRIC,GLOBAL_EFFICIENCY,LOCAL_EFFICIENCY,CLIQUE_NUMBER,NODE_CONNECTIVITY,STOER_WAGNER,AVERAGE_CORE_NUMBER,DEGREE_ASSORTATIVITY_COEFFICIENT,RANDOMIZED_PARTITIONING,ONE_EXCHANGE,ESTRADA_INDEX,PROMINENT_GROUP_CENTRALITY,AVERAGE_NODE_CONNECTIVITY,AVERAGE_DEGREE_CONNECTIVITY
15,ORL,1610612753,2021-10-20,2021-11-19,0.9547558922558923,6994.0,0.9772727272727273,0.977377946127946,10,9,,9.0,-0.11199674462849044,2574.306666666667,3048.0,37581.87819230907,,10.151515151515152,10.79929613842613
16,ORL,1610612753,2021-10-22,2021-11-20,0.9455387205387206,6701.0,0.9696969696969697,0.9727693602693601,10,9,,9.0,-0.09047760661835098,2681.8933333333334,3018.0,32588.82379812176,,9.863636363636363,10.691605904829403
17,ORL,1610612753,2021-10-24,2021-11-22,0.9515151515151516,6718.0,0.9696969696969697,0.9757575757575757,10,8,,9.0,-0.0006946544297230259,2522.346666666667,3121.0,32968.56711501093,,9.787878787878787,10.490197067866971
18,ORL,1610612753,2021-10-25,2021-11-24,0.95993265993266,7012.0,0.9772727272727273,0.97996632996633,10,9,,9.0,-0.019208794890452945,2552.96,2916.0,38039.943709976826,,10.090909090909092,10.639842355384296
19,ORL,1610612753,2021-10-27,2021-11-26,0.9455387205387206,6701.0,0.9696969696969697,0.9727693602693602,10,9,,9.0,0.025571696504378075,2553.2266666666665,3043.0,32588.823798121364,,9.863636363636363,10.457125443365515
20,ORL,1610612753,2021-10-29,2021-11-27,0.9455387205387206,6701.0,0.9696969696969697,0.9727693602693602,10,9,,9.0,0.02991949723602325,2481.04,2916.0,32588.823798121364,,9.863636363636363,10.46171048514598
21,ORL,1610612753,2021-10-30,2021-11-29,0.9395622895622897,6684.0,0.9696969696969697,0.9697811447811447,10,9,,9.0,0.02130116198164978,2347.72,2863.0,32218.154112204687,,9.909090909090908,10.494979828666503
22,ORL,1610612753,2021-11-01,2021-12-01,0.9270021645021645,6397.0,0.9621212121212122,0.9635010822510823,10,8,,8.833333333333334,0.03705992369154102,2430.786666666667,2841.0,27923.166404379634,,9.666666666666666,10.431600902162229
23,ORL,1610612753,2021-11-03,2021-12-03,0.9270021645021645,6397.0,0.9621212121212122,0.9635010822510823,10,8,,8.833333333333334,0.034735064519354694,2371.5066666666667,2844.0,27923.166404379634,,9.666666666666666,10.438296952275605
24,ORL,1610612753,2021-11-05,2021-12-06,0.9251142376142375,6148.0,0.9545454545454546,0.9625571188071188,10,7,,8.75,0.05452495663584506,2532.24,2966.0,24745.33154734483,,9.363636363636363,10.36318906735019
25,ORL,1610612753,2021-11-07,2021-12-08,0.9251142376142375,6148.0,0.9545454545454546,0.9625571188071188,10,7,,8.75,0.0407066021405761,2435.24,2900.0,24745.33154734483,,9.363636363636363,10.373944646152289
26,ORL,1610612753,2021-11-10,2021-12-11,0.9575757575757576,6760.0,0.9696969696969697,0.9787878787878787,11,7,,9.75,-0.004226400925795755,2476.2533333333336,2925.0,34074.70477218758,,9.818181818181818,10.669378073695677
27,ORL,1610612753,2021-11-13,2021-12-12,0.9575757575757576,6760.0,0.9696969696969697,0.9787878787878787,11,7,,9.75,-0.007230486265213183,2527.12,2946.0,34074.70477218758,,9.818181818181818,10.673707891692453
28,ORL,1610612753,2021-11-15,2021-12-15,0.9575757575757576,6760.0,0.9696969696969697,0.9787878787878787,11,7,,9.75,-0.01021672592902608,2558.5733333333333,2974.0,34074.70477218758,,9.818181818181818,10.675374825339743
29,ORL,1610612753,2021-11-17,2021-12-17,0.9575757575757576,6760.0,0.9696969696969697,0.9787878787878787,11,7,,9.75,-0.008092157438287183,2373.1866666666665,2898.0,34074.70477218758,,9.818181818181818,10.669300426198689
