,TEAM,TEAM_ID,START_DATE,END_DATE,AVERAGE_CLUSTERING,S_METRIC,GLOBAL_EFFICIENCY,LOCAL_EFFICIENCY,CLIQUE_NUMBER,NODE_CONNECTIVITY,STOER_WAGNER,AVERAGE_CORE_NUMBER,DEGREE_ASSORTATIVITY_COEFFICIENT,RANDOMIZED_PARTITIONING,ONE_EXCHANGE,ESTRADA_INDEX,PROMINENT_GROUP_CENTRALITY,AVERAGE_NODE_CONNECTIVITY,AVERAGE_DEGREE_CONNECTIVITY
15,SAS,1610612759,2021-10-20,2021-11-22,0.8532467532467533,2092.0,0.8454545454545455,0.9266233766233767,7,3,,5.454545454545454,0.1492414269685031,1366.8666666666666,1799.0,1625.7229019256688,,5.327272727272727,7.877681984549954
16,SAS,1610612759,2021-10-22,2021-11-24,0.8520923520923521,2101.0,0.8454545454545455,0.9260461760461759,7,3,,5.363636363636363,0.15083476919378494,1420.52,1736.0,1678.1767191152182,,5.381818181818182,7.856692405447646
17,SAS,1610612759,2021-10-23,2021-11-26,0.8520923520923521,2101.0,0.8454545454545455,0.9260461760461759,7,3,,5.363636363636363,0.13490200509118663,1352.4666666666667,1726.0,1678.1767191152182,,5.381818181818182,7.8615175623086095
18,SAS,1610612759,2021-10-26,2021-11-29,0.8023809523809523,1996.0,0.8363636363636363,0.9011904761904762,7,3,,5.2727272727272725,0.018318133515132166,1344.7733333333333,1703.0,1535.609082825752,,5.327272727272727,7.794298793799391
19,SAS,1610612759,2021-10-28,2021-12-02,0.8187710437710437,3007.0,0.8484848484848485,0.9091329966329967,7,4,,5.583333333333333,0.14608902466387624,1278.5066666666667,1609.0,3280.1755939775776,,6.166666666666667,8.26934149405056
20,SAS,1610612759,2021-10-30,2021-12-04,0.8187710437710437,3007.0,0.8484848484848485,0.9091329966329967,7,4,,5.583333333333333,0.16331122572525825,1323.0533333333333,1610.0,3280.1755939775776,,6.166666666666667,8.257591773153553
21,SAS,1610612759,2021-11-01,2021-12-06,0.8187710437710437,3007.0,0.8484848484848485,0.9091329966329967,7,4,,5.583333333333333,0.1775774649689938,1295.2666666666667,1666.0,3280.1755939775776,,6.166666666666667,8.253215984259535
22,SAS,1610612759,2021-11-03,2021-12-07,0.8172498797498798,3024.0,0.8484848484848485,0.9086249398749399,7,4,,6.25,0.1911626887543422,1300.8133333333333,1615.0,3384.934351130394,,6.287878787878788,8.073005532315221
23,SAS,1610612759,2021-11-05,2021-12-09,0.8368205868205867,3226.0,0.8560606060606061,0.9184102934102935,8,4,,6.25,0.19265034362628664,1312.0133333333333,1607.0,4076.2934531879473,,6.5,8.102327512798913
24,SAS,1610612759,2021-11-07,2021-12-11,0.8368205868205867,3226.0,0.8560606060606061,0.9184102934102935,8,4,,6.25,0.21142564785617612,1229.5066666666667,1688.0,4076.2934531879473,,6.5,8.10120436535208
25,SAS,1610612759,2021-11-10,2021-12-12,0.8368205868205867,3226.0,0.8560606060606061,0.9184102934102935,8,4,,6.25,0.22176180118926217,1330.4933333333333,1661.0,4076.2934531879473,,6.5,8.117308090886953
26,SAS,1610612759,2021-11-12,2021-12-15,0.851984126984127,2843.0,0.8207070707070708,0.923831569664903,8,2,,6.0,0.19756665579511065,1385.56,1714.0,3380.5562006605337,,5.621212121212121,7.512681292140576
27,SAS,1610612759,2021-11-14,2021-12-17,0.8526455026455029,3194.0,0.8409090909090909,0.9243386243386243,8,2,,6.166666666666667,0.15335298409173562,1381.4,1730.0,4423.18969402155,,6.121212121212121,7.960153366394981
28,SAS,1610612759,2021-11-16,2021-12-19,0.865410052910053,3405.0,0.851010101010101,0.9307760141093474,8,2,,6.25,0.10017877957840549,1336.68,1826.0,5234.686664896331,,6.318181818181818,8.344252008614614
29,SAS,1610612759,2021-11-18,2021-12-20,0.865410052910053,3405.0,0.851010101010101,0.9307760141093474,8,2,,6.25,0.10190485084526821,1505.8933333333334,1887.0,5234.686664896331,,6.318181818181818,8.345295467569317
30,SAS,1610612759,2021-11-22,2021-12-23,0.882473544973545,3635.0,0.8611111111111112,0.9393849206349206,8,2,,7.083333333333333,0.08416678284186004,1541.2666666666667,1970.0,6281.871352107378,,6.53030303030303,8.656672629491414
31,SAS,1610612759,2021-11-24,2021-12-26,0.882473544973545,3635.0,0.8611111111111112,0.9393849206349206,8,2,,7.083333333333333,0.0909444634682584,1597.7733333333333,1974.0,6281.871352107378,,6.53030303030303,8.679248850964907
32,SAS,1610612759,2021-11-26,2021-12-27,0.9090909090909091,4008.0,0.8787878787878788,0.9542929292929294,9,3,,7.166666666666667,0.14682548007470755,1697.4133333333334,2012.0,7936.470643767185,,6.924242424242424,8.761373798727627
33,SAS,1610612759,2021-11-29,2021-12-31,0.8985088985088984,3909.0,0.8787878787878788,0.9492544492544494,8,3,,7.333333333333333,0.16336702302706488,1743.84,2123.0,7014.056036173064,,6.833333333333333,8.70797411648022
34,SAS,1610612759,2021-12-02,2022-01-01,0.9098484848484848,4018.0,0.8787878787878788,0.9549242424242425,9,3,,7.166666666666667,0.1681056182542167,1690.12,2132.0,7974.672378825878,,6.924242424242424,8.583304010072201
35,SAS,1610612759,2021-12-04,2022-01-04,0.9161616161616162,4627.0,0.9015151515151515,0.9580808080808082,10,3,,8.166666666666666,0.10287506768291334,1720.7333333333333,2107.0,11499.340494749016,,7.590909090909091,9.124827217766653
36,SAS,1610612759,2021-12-06,2022-01-05,0.918133718133718,4840.0,0.9090909090909091,0.9590668590668591,10,3,,8.25,0.051406666259791144,1663.7866666666666,2058.0,12959.452043923771,,7.818181818181818,9.520136690370624
37,SAS,1610612759,2021-12-07,2022-01-07,0.918133718133718,4840.0,0.9090909090909091,0.9590668590668591,10,3,,8.25,0.05103524172885743,1689.7733333333333,2074.0,12959.452043923771,,7.818181818181818,9.521226430511424
38,SAS,1610612759,2021-12-09,2022-01-09,0.9086038961038959,4806.0,0.9090909090909091,0.9540494227994228,9,3,,7.5,0.051163348940069686,1734.1733333333334,2129.0,12511.9670162285,,7.803030303030303,9.587695998110188
39,SAS,1610612759,2021-12-11,2022-01-10,0.921506734006734,5880.0,0.946969696969697,0.9607533670033668,9,7,,7.916666666666667,-0.06513902277639175,1740.3866666666668,2170.0,21435.007440945952,,9.0,10.320914890978019
40,SAS,1610612759,2021-12-12,2022-01-12,0.921506734006734,5880.0,0.946969696969697,0.9607533670033668,9,7,,7.916666666666667,-0.0770383686072477,1749.3066666666666,2209.0,21435.007440945952,,9.0,10.315209897377555
41,SAS,1610612759,2021-12-15,2022-01-14,0.921506734006734,5880.0,0.946969696969697,0.9607533670033668,9,7,,7.916666666666667,-0.08236929882778848,1849.52,2226.0,21435.007440945952,,9.0,10.326016189091188
42,SAS,1610612759,2021-12-17,2022-01-15,0.921506734006734,5880.0,0.946969696969697,0.9607533670033668,9,7,,7.916666666666667,-0.08123148351954065,1862.88,2274.0,21435.007440945952,,9.0,10.326450816414852
43,SAS,1610612759,2021-12-19,2022-01-17,0.921506734006734,5880.0,0.946969696969697,0.9607533670033668,9,7,,7.916666666666667,-0.0760245506705877,1807.1066666666666,2211.0,21435.007440945952,,9.0,10.310542830738024
